label,message,cleaned_text,processed_text,message_length,word_count,char_count,avg_word_length,special_char_count,digit_count,uppercase_count,uppercase_ratio,digit_ratio,special_char_ratio,has_url,has_email,has_phone,has_currency,urgency_count,financial_count,action_count,threat_count,excessive_caps,excessive_punctuation,label_encoded
spam,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",you are being contacted by our dating service by someone you know to find out who it is call from your mobile or landline PHONE pobox NUMBER ldns NUMBER,contact date servic someon know find call mobil landlin phone pobox number ldn number,149,26,149,4.730769230769231,2,14,10,0.06711409395973154,0.09395973154362416,0.013422818791946308,0,0,1,0,1,0,1,0,0,0,1
spam,TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,tbspersolvo been chasing us since sept for£ NUMBER definitely not paying now thanks to your information we will ignore them kath manchester,tbspersolvo chase sinc sept for£ number definit pay thank inform ignor kath manchest,140,21,140,5.714285714285714,6,2,15,0.10714285714285714,0.014285714285714285,0.04285714285714286,0,0,0,1,1,0,0,0,0,0,1
ham,Hope youre not having too much fun without me!! see u tomorrow love jess x,hope youre not having too much fun without me see u tomorrow love jess x,hope your much fun without see tomorrow love jess,75,15,75,4.066666666666666,2,0,1,0.013333333333333334,0.0,0.02666666666666667,0,0,0,0,0,0,0,0,0,0,0
ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,ok i wont call or disturb any one i know all are avoiding me i am a burden for all,wont call disturb one know avoid burden,84,20,84,3.25,2,0,3,0.03571428571428571,0.0,0.023809523809523808,0,0,0,0,1,1,1,0,0,0,0
ham,I've reached home n i bathe liao... U can call me now...,ive reached home n i bathe liao u can call me now,ive reach home bath liao call,56,12,56,3.75,7,0,2,0.03571428571428571,0.0,0.125,0,0,0,0,1,0,1,0,0,0,0
spam,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,loans for any purpose even if you have bad credit tenants welcome call URL on PHONE,loan purpos even bad credit tenant welcom call url phone,106,16,106,5.6875,3,11,9,0.08490566037735849,0.10377358490566038,0.02830188679245283,1,0,1,0,1,1,1,0,0,0,1
ham,Was the actual exam harder than NBME,was the actual exam harder than nbme,actual exam harder nbme,36,7,36,4.285714285714286,0,0,5,0.1388888888888889,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ham,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,a lot of this sickness thing going round take it easy hope u feel better soon lol,lot sick thing go round take easi hope feel better soon lol,84,17,84,4.0,3,0,4,0.047619047619047616,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0,0
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",god picked up a flower and dippeditinadew lovingly touched itwhichturnedinto u and the he gifted tomeandsaidthis friend is NUMBER u,god pick flower dippeditinadew lovingli touch itwhichturnedinto gift tomeandsaidthi friend number,128,19,128,5.7894736842105265,3,1,17,0.1328125,0.0078125,0.0234375,0,0,0,0,0,0,0,0,0,0,0
spam,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,NUMBER kick off a new season with NUMBER wks free goals news to ur mobile txt ur club name to NUMBER eg villa to NUMBER,number kick new season number wk free goal news mobil txt club name number villa number,114,25,114,3.6,3,16,11,0.09649122807017543,0.14035087719298245,0.02631578947368421,0,0,0,0,0,0,0,0,0,0,1
ham,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,hey sathya till now we dint meet not even a single time then how can i saw the situation sathya,hey sathya till dint meet even singl time saw situat sathya,96,20,96,3.85,1,0,1,0.010416666666666666,0.0,0.010416666666666666,0,0,0,0,1,0,0,0,0,0,0
ham,Gam gone after outstanding innings.,gam gone after outstanding innings,gam gone outstand inning,35,5,35,6.2,1,0,1,0.02857142857142857,0.0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0
ham,O i played smash bros  &lt;#&gt;  religiously.,o i played smash bros ltgt religiously,play smash bro ltgt religi,46,7,46,5.428571428571429,6,0,1,0.021739130434782608,0.0,0.13043478260869565,0,0,0,0,0,0,0,0,0,0,0
ham,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",sir good morning hope you had a good weekend i called to let you know that i was able to raise ltgt from my dad he however said he would make the rest available by mid feb this amount is still quite short and i was hoping you would help do have a good day abiola,sir good morn hope good weekend call let know abl rais ltgt dad howev said would make rest avail mid feb amount still quit short hope would help good day abiola,276,56,276,3.9107142857142856,12,0,7,0.025362318840579712,0.0,0.043478260869565216,0,0,0,0,1,0,1,0,0,0,0
ham,Hurry home. Soup is DONE!,hurry home soup is done,hurri home soup done,25,5,25,4.2,2,0,6,0.24,0.0,0.08,0,0,0,0,1,0,0,0,0,0,0
ham,No no. I will check all rooms befor activities,no no i will check all rooms befor activities,check room befor activ,46,9,46,4.222222222222222,1,0,2,0.043478260869565216,0.0,0.021739130434782608,0,0,0,0,0,0,0,0,0,0,0
ham,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",good afternoon my love it was good to see your words on ym and get your tm very smart move my slave smiles i drink my coffee and await you,good afternoon love good see word get smart move slave smile drink coffe await,153,32,153,3.8125,13,0,6,0.0392156862745098,0.0,0.08496732026143791,0,0,0,0,0,0,0,0,0,0,0
ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,quite ok but a bit ex u better go eat smth now else ill feel guilty,quit bit better eat smth els ill feel guilti,74,16,74,3.6875,7,0,2,0.02702702702702703,0.0,0.0945945945945946,0,0,0,0,1,0,0,0,0,0,0
spam,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",orange brings you ringtones from all time chart heroes with a free hit each week go to ringtones pics on wap to stop receiving these tips reply stop,orang bring rington time chart hero free hit week rington pic wap stop receiv tip repli stop,154,29,154,4.344827586206897,5,0,11,0.07142857142857142,0.0,0.032467532467532464,0,0,0,0,0,0,1,0,0,0,1
ham,Lemme know when you're here,lemme know when youre here,lem know your,27,5,27,4.6,1,0,1,0.037037037037037035,0.0,0.037037037037037035,0,0,0,0,1,0,0,0,0,0,0
spam,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,private your NUMBER account statement for PHONE shows NUMBER unredeemed s i m points call PHONE identifier code NUMBER expires NUMBER NUMBER NUMBER,privat number account statement phone show number unredeem point call phone identifi code number expir number number number,148,21,148,6.095238095238095,9,40,17,0.11486486486486487,0.2702702702702703,0.060810810810810814,0,0,1,0,1,1,2,0,0,0,1
ham,He needs to stop going to bed and make with the fucking dealing,he needs to stop going to bed and make with the fucking dealing,need stop go bed make fuck deal,63,13,63,3.923076923076923,0,0,1,0.015873015873015872,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ham,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",how are you my love are you with your brother time to talk english with him grins say hey muhommad penny says hello from across the sea,love brother time talk english grin say hey muhommad penni say hello across sea,147,31,147,3.774193548387097,8,0,8,0.05442176870748299,0.0,0.05442176870748299,0,0,0,0,0,0,0,0,0,0,0
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,we tried to call you re your reply to our sms for a video mobile NUMBER mins unlimited text free camcorder reply of call PHONE now,tri call repli sm video mobil number min unlimit text free camcord repli call phone,135,27,135,4.037037037037037,1,14,16,0.11851851851851852,0.1037037037037037,0.007407407407407408,0,0,1,0,2,0,2,0,0,0,1
ham,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",hey doc pls i want to get nice t shirt for my hubby nice fiting ones my budget is ltgt k help pls i will load d card abi hwkeep me posted luv NUMBER mj,hey doc pl want get nice shirt hubbi nice fite one budget ltgt help pl load card abi hwkeep post luv number,154,35,154,3.4,7,1,3,0.01948051948051948,0.006493506493506494,0.045454545454545456,0,0,0,0,0,1,0,0,0,0,0
ham,I remain unconvinced that this isn't an elaborate test of my willpower,i remain unconvinced that this isnt an elaborate test of my willpower,remain unconvinc isnt elabor test willpow,70,12,70,4.916666666666667,1,0,1,0.014285714285714285,0.0,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0
ham,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",life is nothing wen v get everything but life is everything wen v miss something real value of people wil be realized only in their absence gud mrng,life noth wen get everyth life everyth wen miss someth real valu peopl wil realiz absenc gud mrng,157,29,157,4.448275862068965,8,0,3,0.01910828025477707,0.0,0.050955414012738856,0,0,0,0,0,0,0,0,0,0,0
ham,how are you? I miss you!,how are you i miss you,miss,24,6,24,3.1666666666666665,2,0,1,0.041666666666666664,0.0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0
ham,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,i aint answerin no phone at what is actually a pretty reasonable hour but im sleepy,aint answerin phone actual pretti reason hour sleepi,85,16,85,4.375,2,0,2,0.023529411764705882,0.0,0.023529411764705882,0,0,0,0,0,0,0,0,0,0,0
ham,"Hey , is * rite u put »10 evey mnth is that all?",hey is rite u put » NUMBER evey mnth is that all,hey rite put number evey mnth,48,13,48,2.769230769230769,3,2,1,0.020833333333333332,0.041666666666666664,0.0625,0,0,0,0,0,0,0,0,0,0,0
ham,i am going to bed now prin,i am going to bed now prin,go bed prin,26,7,26,2.857142857142857,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
ham,I think just yourself …Thanks and see you tomo,i think just yourself …thanks and see you tomo,think …thank see tomo,46,9,46,4.222222222222222,0,0,2,0.043478260869565216,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ham,If u dun drive then how i go 2 sch.,if u dun drive then how i go NUMBER sch,dun drive number sch,35,10,35,2.6,1,1,1,0.02857142857142857,0.02857142857142857,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0
ham,I not at home now lei...,i not at home now lei,home lei,24,6,24,3.1666666666666665,3,0,1,0.041666666666666664,0.0,0.125,0,0,0,0,1,0,0,0,0,0,0
spam,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,gsoh good with spam the ladiesu could b a male gigolo NUMBER join the uks fastest growing mens club reply oncall mjzgroup PHONE NUMBER stop reply stop EMAIL,gsoh good spam ladiesu could male gigolo number join uk fastest grow men club repli oncal mjzgroup phone number stop repli stop email,166,26,166,5.423076923076923,10,16,20,0.12048192771084337,0.0963855421686747,0.060240963855421686,0,1,1,1,1,0,2,0,0,0,1
ham,Ok then i will come to ur home after half an hour,ok then i will come to ur home after half an hour,come home half hour,49,12,49,3.1666666666666665,0,0,1,0.02040816326530612,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,u have a secret admirer who is looking NUMBER make contact with ufind out who they rreveal who thinks ur so specialcall on PHONE,secret admir look number make contact ufind rreveal think specialcal phone,132,24,132,4.541666666666667,3,12,5,0.03787878787878788,0.09090909090909091,0.022727272727272728,0,0,1,0,0,0,1,0,0,0,1
ham,Do u hav any frnd by name ashwini in ur college?,do u hav any frnd by name ashwini in ur college,hav frnd name ashwini colleg,48,11,48,3.4545454545454546,1,0,1,0.020833333333333332,0.0,0.020833333333333332,0,0,0,0,0,0,0,0,0,0,0
ham,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,jus finish my lunch on my way home lor i tot u dun wan NUMBER stay in sch today,ju finish lunch way home lor tot dun wan number stay sch today,80,19,80,3.263157894736842,6,1,2,0.025,0.0125,0.075,0,0,0,0,1,0,0,0,0,0,0
ham,K then 2marrow are you coming to class.,k then NUMBER marrow are you coming to class,number marrow come class,39,8,39,4.0,1,1,1,0.02564102564102564,0.02564102564102564,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0
spam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",hot live fantasies call now PHONE just NUMBER p per min ntt ltd po box NUMBER croydon cr NUMBER NUMBER wb NUMBER is a national rate call,hot live fantasi call phone number per min ntt ltd box number croydon number number number nation rate call,122,24,122,4.125,1,23,29,0.23770491803278687,0.1885245901639344,0.00819672131147541,0,0,1,0,1,0,1,0,0,0,1
ham,Pls send me your address sir.,pls send me your address sir,pl send address sir,29,6,29,4.0,1,0,1,0.034482758620689655,0.0,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0
ham,I want to lick your pussy now...,i want to lick your pussy now,want lick pussi,32,7,32,3.7142857142857144,3,0,1,0.03125,0.0,0.09375,0,0,0,0,1,0,0,0,0,0,0
ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",yo you gonna still be in stock tomorrowtoday im trying to get a dubsack,gon still stock tomorrowtoday tri get dubsack,75,14,75,4.428571428571429,4,0,2,0.02666666666666667,0.0,0.05333333333333334,0,0,0,0,1,0,0,0,0,0,0
spam,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,urgent your mobile number has been awarded a ukp NUMBER prize guaranteed call PHONE from landline claim NUMBER valid NUMBER hrs only NUMBER ppm,urgent mobil number award ukp number prize guarante call phone landlin claim number valid number hr number ppm,141,21,141,5.761904761904762,6,24,24,0.1702127659574468,0.1702127659574468,0.0425531914893617,0,0,1,0,1,1,2,0,0,0,1
ham,"I'll see, but prolly yeah",ill see but prolly yeah,ill see prolli yeah,25,5,25,4.2,2,0,1,0.04,0.0,0.08,0,0,0,0,0,0,0,0,0,0,0
ham,Thought we could go out for dinner. I'll treat you! Seem ok?,thought we could go out for dinner ill treat you seem ok,thought could dinner ill treat seem,60,12,60,4.083333333333333,4,0,3,0.05,0.0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0
ham,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,where are you what do you do how can you stand to be away from me doesnt your heart ache without me dont you wonder of me dont you crave me,stand away doesnt heart ach without dont wonder dont crave,154,37,154,3.189189189189189,9,0,6,0.03896103896103896,0.0,0.05844155844155844,0,0,0,0,0,1,0,0,0,0,0
ham,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,sorry you never hear unless you book it one was kinda a jokethet were really looking for skinny white girls the other was one lineyou can only do so much on camera with that something like that theyre casting on the look,sorri never hear unless book one kinda jokethet realli look skinni white girl one liney much camera someth like theyr cast look,230,42,230,4.5,10,0,5,0.021739130434782608,0.0,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0
